job_id,firm_id,firm_name,white,callback
148,6,DaVita,0,0
130,6,DaVita,1,0
138,6,DaVita,0,1
148,6,DaVita,1,0
143,6,DaVita,1,0
143,6,DaVita,0,0
145,6,DaVita,0,0
123,6,DaVita,1,0
125,6,DaVita,0,0
143,6,DaVita,0,0
127,6,DaVita,0,1
140,6,DaVita,1,0
138,6,DaVita,1,0
130,6,DaVita,0,0
130,6,DaVita,0,0
123,6,DaVita,0,1
136,6,DaVita,0,0
127,6,DaVita,0,0
138,6,DaVita,0,1
123,6,DaVita,0,1
100,6,DaVita,0,0
143,6,DaVita,1,0
138,6,DaVita,1,0
142,6,DaVita,1,0
131,6,DaVita,0,0
147,6,DaVita,1,1
131,6,DaVita,0,0
148,6,DaVita,0,1
143,6,DaVita,1,0
125,6,DaVita,1,0
146,6,DaVita,0,0
144,6,DaVita,1,0
127,6,DaVita,1,1
144,6,DaVita,0,0
136,6,DaVita,1,0
137,6,DaVita,0,0
144,6,DaVita,1,1
130,6,DaVita,0,0
142,6,DaVita,0,0
131,6,DaVita,1,0
125,6,DaVita,0,0
149,6,DaVita,0,0
147,6,DaVita,0,1
147,6,DaVita,1,1
136,6,DaVita,0,0
134,6,DaVita,0,0
135,6,DaVita,0,0
146,6,DaVita,0,0
149,6,DaVita,1,0
133,6,DaVita,0,0
148,6,DaVita,0,1
148,6,DaVita,0,0
137,6,DaVita,1,0
131,6,DaVita,1,0
139,6,DaVita,0,0
145,6,DaVita,1,0
134,6,DaVita,1,0
127,6,DaVita,1,0
100,6,DaVita,1,0
123,6,DaVita,0,1
100,6,DaVita,1,0
138,6,DaVita,0,0
141,6,DaVita,0,0
137,6,DaVita,0,0
100,6,DaVita,1,0
146,6,DaVita,0,0
130,6,DaVita,1,0
148,6,DaVita,1,0
135,6,DaVita,1,0
131,6,DaVita,0,0
127,6,DaVita,1,0
140,6,DaVita,0,0
123,6,DaVita,1,0
130,6,DaVita,1,0
141,6,DaVita,0,0
135,6,DaVita,1,0
143,6,DaVita,0,0
144,6,DaVita,0,0
100,6,DaVita,1,0
142,6,DaVita,0,0
149,6,DaVita,0,0
125,6,DaVita,1,0
100,6,DaVita,0,0
149,6,DaVita,1,0
148,6,DaVita,1,1
145,6,DaVita,0,0
100,6,DaVita,0,0
144,6,DaVita,0,1
146,6,DaVita,1,0
146,6,DaVita,0,0
141,6,DaVita,1,0
142,6,DaVita,1,0
122,6,DaVita,0,0
140,6,DaVita,1,0
145,6,DaVita,0,1
139,6,DaVita,0,0
123,6,DaVita,1,1
125,6,DaVita,1,0
142,6,DaVita,1,0
137,6,DaVita,0,0
135,6,DaVita,0,0
147,6,DaVita,1,0
138,6,DaVita,0,0
145,6,DaVita,1,0
125,6,DaVita,0,0
135,6,DaVita,0,0
147,6,DaVita,1,1
143,6,DaVita,1,0
138,6,DaVita,1,0
137,6,DaVita,0,0
142,6,DaVita,0,1
149,6,DaVita,1,0
134,6,DaVita,0,0
134,6,DaVita,1,0
141,6,DaVita,1,0
134,6,DaVita,0,0
130,6,DaVita,1,0
144,6,DaVita,1,1
123,6,DaVita,1,0
146,6,DaVita,1,0
135,6,DaVita,0,0
146,6,DaVita,1,0
147,6,DaVita,0,1
134,6,DaVita,0,0
136,6,DaVita,1,0
149,6,DaVita,0,0
140,6,DaVita,1,0
146,6,DaVita,1,0
131,6,DaVita,0,0
133,6,DaVita,1,0
136,6,DaVita,0,0
129,6,DaVita,1,0
123,6,DaVita,0,1
143,6,DaVita,0,0
125,6,DaVita,0,0
134,6,DaVita,1,0
147,6,DaVita,0,1
142,6,DaVita,1,0
141,6,DaVita,1,0
122,6,DaVita,0,0
129,6,DaVita,0,0
246,7,Charter / Spectrum,1,0
12402,7,Charter / Spectrum,1,0
233,7,Charter / Spectrum,1,0
7832,7,Charter / Spectrum,0,1
7832,7,Charter / Spectrum,0,1
7257,7,Charter / Spectrum,0,0
7265,7,Charter / Spectrum,0,0
12045,7,Charter / Spectrum,1,1
7270,7,Charter / Spectrum,1,1
2590,7,Charter / Spectrum,1,1
12392,7,Charter / Spectrum,1,0
8086,7,Charter / Spectrum,0,1
11631,7,Charter / Spectrum,1,0
11635,7,Charter / Spectrum,1,0
236,7,Charter / Spectrum,1,0
2581,7,Charter / Spectrum,1,0
227,7,Charter / Spectrum,0,0
10111,7,Charter / Spectrum,0,1
7258,7,Charter / Spectrum,0,1
8083,7,Charter / Spectrum,1,1
12045,7,Charter / Spectrum,0,1
243,7,Charter / Spectrum,0,1
2584,7,Charter / Spectrum,0,0
2594,7,Charter / Spectrum,0,0
9548,7,Charter / Spectrum,1,1
12402,7,Charter / Spectrum,0,0
2549,7,Charter / Spectrum,1,0
7267,7,Charter / Spectrum,0,0
6499,7,Charter / Spectrum,1,1
8083,7,Charter / Spectrum,0,1
7266,7,Charter / Spectrum,0,0
12404,7,Charter / Spectrum,1,0
8084,7,Charter / Spectrum,0,1
12395,7,Charter / Spectrum,1,1
11636,7,Charter / Spectrum,0,0
11636,7,Charter / Spectrum,0,0
12394,7,Charter / Spectrum,1,0
12049,7,Charter / Spectrum,1,0
2552,7,Charter / Spectrum,0,0
2592,7,Charter / Spectrum,1,0
6503,7,Charter / Spectrum,0,1
244,7,Charter / Spectrum,1,1
92,7,Charter / Spectrum,1,1
2580,7,Charter / Spectrum,0,0
7835,7,Charter / Spectrum,1,0
12046,7,Charter / Spectrum,0,0
7838,7,Charter / Spectrum,0,0
7839,7,Charter / Spectrum,1,0
241,7,Charter / Spectrum,1,1
2554,7,Charter / Spectrum,1,0
232,7,Charter / Spectrum,1,0
7260,7,Charter / Spectrum,0,1
8824,7,Charter / Spectrum,1,1
7839,7,Charter / Spectrum,1,0
12400,7,Charter / Spectrum,0,0
233,7,Charter / Spectrum,0,0
8823,7,Charter / Spectrum,1,1
92,7,Charter / Spectrum,1,0
12398,7,Charter / Spectrum,1,0
7836,7,Charter / Spectrum,0,1
227,7,Charter / Spectrum,0,0
7264,7,Charter / Spectrum,1,1
7269,7,Charter / Spectrum,1,0
2550,7,Charter / Spectrum,0,0
6491,7,Charter / Spectrum,0,1
8824,7,Charter / Spectrum,1,1
2596,7,Charter / Spectrum,0,0
94,7,Charter / Spectrum,0,1
6500,7,Charter / Spectrum,0,1
12048,7,Charter / Spectrum,1,0
8830,7,Charter / Spectrum,0,0
7833,7,Charter / Spectrum,1,0
7258,7,Charter / Spectrum,1,1
9027,7,Charter / Spectrum,0,1
2554,7,Charter / Spectrum,0,1
12051,7,Charter / Spectrum,1,0
2591,7,Charter / Spectrum,1,0
12397,7,Charter / Spectrum,0,1
7259,7,Charter / Spectrum,1,1
12395,7,Charter / Spectrum,0,1
235,7,Charter / Spectrum,1,1
8081,7,Charter / Spectrum,0,1
7260,7,Charter / Spectrum,1,1
6501,7,Charter / Spectrum,0,1
7268,7,Charter / Spectrum,0,1
8087,7,Charter / Spectrum,1,1
2596,7,Charter / Spectrum,0,0
7837,7,Charter / Spectrum,0,0
2581,7,Charter / Spectrum,0,0
11633,7,Charter / Spectrum,0,1
2580,7,Charter / Spectrum,0,0
9548,7,Charter / Spectrum,0,1
9027,7,Charter / Spectrum,1,1
8825,7,Charter / Spectrum,1,1
6503,7,Charter / Spectrum,1,1
6500,7,Charter / Spectrum,1,1
8825,7,Charter / Spectrum,0,1
2551,7,Charter / Spectrum,0,0
238,7,Charter / Spectrum,1,0
7836,7,Charter / Spectrum,0,1
2553,7,Charter / Spectrum,1,1
7270,7,Charter / Spectrum,1,0
2587,7,Charter / Spectrum,1,0
2553,7,Charter / Spectrum,0,0
2584,7,Charter / Spectrum,1,0
8085,7,Charter / Spectrum,1,1
2581,7,Charter / Spectrum,0,0
2580,7,Charter / Spectrum,1,0
7259,7,Charter / Spectrum,1,1
234,7,Charter / Spectrum,0,0
94,7,Charter / Spectrum,1,1
7261,7,Charter / Spectrum,0,0
12051,7,Charter / Spectrum,0,0
7837,7,Charter / Spectrum,0,0
2596,7,Charter / Spectrum,1,0
7832,7,Charter / Spectrum,1,1
240,7,Charter / Spectrum,1,1
8823,7,Charter / Spectrum,1,1
10112,7,Charter / Spectrum,1,0
2584,7,Charter / Spectrum,1,0
91,7,Charter / Spectrum,0,1
2588,7,Charter / Spectrum,0,0
7834,7,Charter / Spectrum,1,0
245,7,Charter / Spectrum,1,0
7261,7,Charter / Spectrum,0,0
6498,7,Charter / Spectrum,1,1
8825,7,Charter / Spectrum,1,1
2594,7,Charter / Spectrum,1,0
7835,7,Charter / Spectrum,0,0
2522,7,Charter / Spectrum,1,0
8082,7,Charter / Spectrum,1,1
7256,7,Charter / Spectrum,1,1
233,7,Charter / Spectrum,0,0
232,7,Charter / Spectrum,0,0
7834,7,Charter / Spectrum,0,0
12398,7,Charter / Spectrum,0,1
7257,7,Charter / Spectrum,1,1
7256,7,Charter / Spectrum,0,1
6496,7,Charter / Spectrum,1,1
2586,7,Charter / Spectrum,1,0
6497,7,Charter / Spectrum,0,1
12404,7,Charter / Spectrum,1,0
8083,7,Charter / Spectrum,0,1
12398,7,Charter / Spectrum,1,0
7262,7,Charter / Spectrum,1,1
7833,7,Charter / Spectrum,1,1
8080,7,Charter / Spectrum,1,1
230,7,Charter / Spectrum,0,1
8084,7,Charter / Spectrum,1,1
8081,7,Charter / Spectrum,1,1
11635,7,Charter / Spectrum,0,0
2583,7,Charter / Spectrum,1,0
12044,7,Charter / Spectrum,1,0
235,7,Charter / Spectrum,0,0
6501,7,Charter / Spectrum,1,1
6499,7,Charter / Spectrum,0,1
240,7,Charter / Spectrum,1,1
7834,7,Charter / Spectrum,1,0
7838,7,Charter / Spectrum,1,0
7839,7,Charter / Spectrum,0,0
2579,7,Charter / Spectrum,0,0
7839,7,Charter / Spectrum,1,0
8825,7,Charter / Spectrum,0,1
7256,7,Charter / Spectrum,0,1
2585,7,Charter / Spectrum,0,0
12048,7,Charter / Spectrum,1,0
6499,7,Charter / Spectrum,0,1
8081,7,Charter / Spectrum,0,1
234,7,Charter / Spectrum,1,0
7834,7,Charter / Spectrum,0,0
12394,7,Charter / Spectrum,1,0
7836,7,Charter / Spectrum,0,1
227,7,Charter / Spectrum,1,0
12048,7,Charter / Spectrum,1,0
7270,7,Charter / Spectrum,0,0
2587,7,Charter / Spectrum,1,0
8830,7,Charter / Spectrum,0,0
8081,7,Charter / Spectrum,1,1
2593,7,Charter / Spectrum,1,0
236,7,Charter / Spectrum,1,1
91,7,Charter / Spectrum,1,0
2549,7,Charter / Spectrum,1,0
7263,7,Charter / Spectrum,0,1
7266,7,Charter / Spectrum,0,0
8823,7,Charter / Spectrum,1,1
2585,7,Charter / Spectrum,0,0
2586,7,Charter / Spectrum,0,0
12045,7,Charter / Spectrum,1,1
93,7,Charter / Spectrum,1,0
7267,7,Charter / Spectrum,1,0
6498,7,Charter / Spectrum,1,1
234,7,Charter / Spectrum,1,0
243,7,Charter / Spectrum,0,1
6496,7,Charter / Spectrum,0,1
8823,7,Charter / Spectrum,0,1
7837,7,Charter / Spectrum,1,0
6504,7,Charter / Spectrum,1,1
12395,7,Charter / Spectrum,0,1
2554,7,Charter / Spectrum,1,0
242,7,Charter / Spectrum,1,0
7833,7,Charter / Spectrum,0,0
12046,7,Charter / Spectrum,1,0
12052,7,Charter / Spectrum,0,0
6499,7,Charter / Spectrum,1,1
12402,7,Charter / Spectrum,0,0
11632,7,Charter / Spectrum,1,0
7260,7,Charter / Spectrum,0,1
11635,7,Charter / Spectrum,1,0
9027,7,Charter / Spectrum,0,1
8081,7,Charter / Spectrum,1,1
7262,7,Charter / Spectrum,1,1
237,7,Charter / Spectrum,0,0
7260,7,Charter / Spectrum,1,1
7839,7,Charter / Spectrum,0,0
2550,7,Charter / Spectrum,0,0
236,7,Charter / Spectrum,1,1
11635,7,Charter / Spectrum,0,0
2586,7,Charter / Spectrum,0,0
2552,7,Charter / Spectrum,0,0
6500,7,Charter / Spectrum,1,1
8825,7,Charter / Spectrum,0,1
9027,7,Charter / Spectrum,0,1
8081,7,Charter / Spectrum,0,1
93,7,Charter / Spectrum,0,0
2595,7,Charter / Spectrum,1,0
12047,7,Charter / Spectrum,0,0
12051,7,Charter / Spectrum,0,0
8823,7,Charter / Spectrum,0,1
12399,7,Charter / Spectrum,1,0
12051,7,Charter / Spectrum,1,0
11632,7,Charter / Spectrum,0,0
7266,7,Charter / Spectrum,0,1
2587,7,Charter / Spectrum,0,0
92,7,Charter / Spectrum,0,1
229,7,Charter / Spectrum,1,0
2586,7,Charter / Spectrum,1,0
8086,7,Charter / Spectrum,0,1
2553,7,Charter / Spectrum,0,1
7835,7,Charter / Spectrum,0,0
2596,7,Charter / Spectrum,0,0
12397,7,Charter / Spectrum,1,1
6498,7,Charter / Spectrum,0,1
2590,7,Charter / Spectrum,1,0
240,7,Charter / Spectrum,1,1
8083,7,Charter / Spectrum,0,1
237,7,Charter / Spectrum,0,1
7263,7,Charter / Spectrum,0,1
12049,7,Charter / Spectrum,0,0
6502,7,Charter / Spectrum,0,1
7264,7,Charter / Spectrum,0,1
2580,7,Charter / Spectrum,0,0
238,7,Charter / Spectrum,1,0
2590,7,Charter / Spectrum,1,0
90,7,Charter / Spectrum,0,1
246,7,Charter / Spectrum,1,1
2550,7,Charter / Spectrum,1,0
12046,7,Charter / Spectrum,1,0
232,7,Charter / Spectrum,1,0
6502,7,Charter / Spectrum,0,1
12402,7,Charter / Spectrum,1,0
228,7,Charter / Spectrum,0,1
90,7,Charter / Spectrum,1,1
12392,7,Charter / Spectrum,0,1
2552,7,Charter / Spectrum,1,0
7260,7,Charter / Spectrum,1,1
7265,7,Charter / Spectrum,0,1
6502,7,Charter / Spectrum,1,1
7267,7,Charter / Spectrum,0,0
6496,7,Charter / Spectrum,1,1
229,7,Charter / Spectrum,0,0
235,7,Charter / Spectrum,1,1
2585,7,Charter / Spectrum,1,0
7837,7,Charter / Spectrum,1,0
12047,7,Charter / Spectrum,0,0
12397,7,Charter / Spectrum,1,1
2579,7,Charter / Spectrum,0,0
6500,7,Charter / Spectrum,0,1
7838,7,Charter / Spectrum,0,0
8084,7,Charter / Spectrum,0,1
241,7,Charter / Spectrum,1,1
2590,7,Charter / Spectrum,0,0
7835,7,Charter / Spectrum,1,0
8086,7,Charter / Spectrum,1,1
7263,7,Charter / Spectrum,1,1
7257,7,Charter / Spectrum,0,0
12394,7,Charter / Spectrum,0,0
7833,7,Charter / Spectrum,1,0
2583,7,Charter / Spectrum,0,0
12050,7,Charter / Spectrum,1,0
7264,7,Charter / Spectrum,0,1
12050,7,Charter / Spectrum,1,0
7269,7,Charter / Spectrum,1,0
7265,7,Charter / Spectrum,1,0
240,7,Charter / Spectrum,1,1
12044,7,Charter / Spectrum,0,0
2522,7,Charter / Spectrum,1,0
2584,7,Charter / Spectrum,0,0
8080,7,Charter / Spectrum,1,1
246,7,Charter / Spectrum,0,1
12052,7,Charter / Spectrum,0,0
12049,7,Charter / Spectrum,0,0
7836,7,Charter / Spectrum,1,1
6498,7,Charter / Spectrum,0,1
244,7,Charter / Spectrum,1,0
12049,7,Charter / Spectrum,1,0
93,7,Charter / Spectrum,1,0
12405,7,Charter / Spectrum,1,1
12399,7,Charter / Spectrum,0,0
6501,7,Charter / Spectrum,1,1
11636,7,Charter / Spectrum,0,0
227,7,Charter / Spectrum,1,0
241,7,Charter / Spectrum,0,1
94,7,Charter / Spectrum,1,1
8082,7,Charter / Spectrum,1,1
2585,7,Charter / Spectrum,0,0
91,7,Charter / Spectrum,1,1
2583,7,Charter / Spectrum,0,0
8823,7,Charter / Spectrum,0,1
12395,7,Charter / Spectrum,0,1
2586,7,Charter / Spectrum,0,1
12402,7,Charter / Spectrum,0,0
232,7,Charter / Spectrum,0,0
6497,7,Charter / Spectrum,0,1
94,7,Charter / Spectrum,1,1
11633,7,Charter / Spectrum,0,1
7267,7,Charter / Spectrum,1,0
12051,7,Charter / Spectrum,0,0
7268,7,Charter / Spectrum,0,1
235,7,Charter / Spectrum,0,1
234,7,Charter / Spectrum,1,0
8082,7,Charter / Spectrum,0,1
8830,7,Charter / Spectrum,1,0
2585,7,Charter / Spectrum,1,0
2593,7,Charter / Spectrum,0,0
244,7,Charter / Spectrum,1,0
8086,7,Charter / Spectrum,1,1
2579,7,Charter / Spectrum,1,0
2580,7,Charter / Spectrum,0,0
12044,7,Charter / Spectrum,0,0
241,7,Charter / Spectrum,1,1
244,7,Charter / Spectrum,0,0
7263,7,Charter / Spectrum,0,1
6497,7,Charter / Spectrum,1,1
2522,7,Charter / Spectrum,1,0
2551,7,Charter / Spectrum,0,0
90,7,Charter / Spectrum,0,0
8084,7,Charter / Spectrum,0,1
7256,7,Charter / Spectrum,1,1
7263,7,Charter / Spectrum,1,1
2589,7,Charter / Spectrum,0,0
2594,7,Charter / Spectrum,0,0
7257,7,Charter / Spectrum,1,0
7268,7,Charter / Spectrum,1,1
7839,7,Charter / Spectrum,0,0
10111,7,Charter / Spectrum,0,1
12050,7,Charter / Spectrum,0,0
230,7,Charter / Spectrum,1,0
6499,7,Charter / Spectrum,1,1
6491,7,Charter / Spectrum,0,1
7836,7,Charter / Spectrum,1,1
241,7,Charter / Spectrum,1,1
12047,7,Charter / Spectrum,1,0
12399,7,Charter / Spectrum,0,0
2590,7,Charter / Spectrum,0,0
2586,7,Charter / Spectrum,1,0
2596,7,Charter / Spectrum,1,0
7259,7,Charter / Spectrum,0,1
12048,7,Charter / Spectrum,0,0
7832,7,Charter / Spectrum,1,1
7839,7,Charter / Spectrum,0,0
2579,7,Charter / Spectrum,1,0
11632,7,Charter / Spectrum,1,0
2591,7,Charter / Spectrum,1,0
2584,7,Charter / Spectrum,0,0
12048,7,Charter / Spectrum,0,0
8087,7,Charter / Spectrum,0,1
12398,7,Charter / Spectrum,1,0
239,7,Charter / Spectrum,0,1
8082,7,Charter / Spectrum,1,1
8080,7,Charter / Spectrum,0,1
94,7,Charter / Spectrum,1,1
2588,7,Charter / Spectrum,0,0
2554,7,Charter / Spectrum,0,0
6502,7,Charter / Spectrum,1,1
11636,7,Charter / Spectrum,1,0
7268,7,Charter / Spectrum,0,1
8086,7,Charter / Spectrum,0,1
8087,7,Charter / Spectrum,0,1
233,7,Charter / Spectrum,1,0
8085,7,Charter / Spectrum,1,1
2586,7,Charter / Spectrum,1,0
2552,7,Charter / Spectrum,1,0
6503,7,Charter / Spectrum,1,1
243,7,Charter / Spectrum,0,1
7270,7,Charter / Spectrum,0,0
12404,7,Charter / Spectrum,1,0
7268,7,Charter / Spectrum,1,1
12405,7,Charter / Spectrum,0,1
246,7,Charter / Spectrum,1,0
12394,7,Charter / Spectrum,0,0
2592,7,Charter / Spectrum,1,0
8825,7,Charter / Spectrum,1,1
7264,7,Charter / Spectrum,0,1
12045,7,Charter / Spectrum,1,1
2591,7,Charter / Spectrum,1,0
233,7,Charter / Spectrum,0,0
2583,7,Charter / Spectrum,1,0
12046,7,Charter / Spectrum,0,0
7838,7,Charter / Spectrum,0,0
92,7,Charter / Spectrum,0,1
2594,7,Charter / Spectrum,0,0
2551,7,Charter / Spectrum,1,0
241,7,Charter / Spectrum,0,1
6501,7,Charter / Spectrum,1,1
6500,7,Charter / Spectrum,1,1
243,7,Charter / Spectrum,1,1
12048,7,Charter / Spectrum,1,0
93,7,Charter / Spectrum,1,0
6496,7,Charter / Spectrum,0,1
8083,7,Charter / Spectrum,1,1
2587,7,Charter / Spectrum,0,0
7838,7,Charter / Spectrum,0,0
7262,7,Charter / Spectrum,1,1
229,7,Charter / Spectrum,0,0
8079,7,Charter / Spectrum,1,1
2582,7,Charter / Spectrum,0,0
6491,7,Charter / Spectrum,1,1
2551,7,Charter / Spectrum,1,0
12397,7,Charter / Spectrum,0,1
8080,7,Charter / Spectrum,0,1
8080,7,Charter / Spectrum,0,1
8079,7,Charter / Spectrum,1,1
2581,7,Charter / Spectrum,1,0
2584,7,Charter / Spectrum,1,1
7265,7,Charter / Spectrum,1,0
6501,7,Charter / Spectrum,0,1
10112,7,Charter / Spectrum,0,0
12400,7,Charter / Spectrum,1,0
9027,7,Charter / Spectrum,1,1
2585,7,Charter / Spectrum,1,0
6504,7,Charter / Spectrum,0,1
2595,7,Charter / Spectrum,0,0
6501,7,Charter / Spectrum,1,1
12049,7,Charter / Spectrum,0,0
2553,7,Charter / Spectrum,0,0
8082,7,Charter / Spectrum,1,1
12395,7,Charter / Spectrum,0,1
2592,7,Charter / Spectrum,0,0
12405,7,Charter / Spectrum,0,1
2595,7,Charter / Spectrum,0,0
8085,7,Charter / Spectrum,0,1
2583,7,Charter / Spectrum,0,0
12049,7,Charter / Spectrum,1,0
12395,7,Charter / Spectrum,1,1
11636,7,Charter / Spectrum,1,0
9027,7,Charter / Spectrum,0,1
6502,7,Charter / Spectrum,1,1
8824,7,Charter / Spectrum,1,1
8085,7,Charter / Spectrum,0,1
10112,7,Charter / Spectrum,0,0
90,7,Charter / Spectrum,0,0
12399,7,Charter / Spectrum,1,0
6497,7,Charter / Spectrum,0,1
246,7,Charter / Spectrum,0,0
242,7,Charter / Spectrum,0,0
246,7,Charter / Spectrum,0,1
2579,7,Charter / Spectrum,0,0
7833,7,Charter / Spectrum,0,0
230,7,Charter / Spectrum,0,0
12402,7,Charter / Spectrum,1,0
2585,7,Charter / Spectrum,1,0
2549,7,Charter / Spectrum,0,0
7267,7,Charter / Spectrum,1,0
9548,7,Charter / Spectrum,1,1
2579,7,Charter / Spectrum,1,0
243,7,Charter / Spectrum,1,1
2580,7,Charter / Spectrum,1,0
234,7,Charter / Spectrum,0,0
7260,7,Charter / Spectrum,1,1
91,7,Charter / Spectrum,0,1
7257,7,Charter / Spectrum,0,0
2551,7,Charter / Spectrum,1,0
12400,7,Charter / Spectrum,0,1
8824,7,Charter / Spectrum,1,1
7832,7,Charter / Spectrum,1,1
92,7,Charter / Spectrum,1,0
6499,7,Charter / Spectrum,0,1
7261,7,Charter / Spectrum,0,0
91,7,Charter / Spectrum,1,0
6497,7,Charter / Spectrum,1,1
7259,7,Charter / Spectrum,1,1
12399,7,Charter / Spectrum,0,0
2595,7,Charter / Spectrum,1,0
235,7,Charter / Spectrum,1,1
235,7,Charter / Spectrum,0,1
7261,7,Charter / Spectrum,0,0
12397,7,Charter / Spectrum,0,1
228,7,Charter / Spectrum,1,1
11631,7,Charter / Spectrum,0,0
12392,7,Charter / Spectrum,0,1
232,7,Charter / Spectrum,1,0
237,7,Charter / Spectrum,1,1
2590,7,Charter / Spectrum,0,0
228,7,Charter / Spectrum,0,1
8082,7,Charter / Spectrum,0,1
90,7,Charter / Spectrum,1,1
7835,7,Charter / Spectrum,1,0
6496,7,Charter / Spectrum,0,1
9548,7,Charter / Spectrum,0,1
92,7,Charter / Spectrum,0,1
241,7,Charter / Spectrum,0,1
7259,7,Charter / Spectrum,0,1
7258,7,Charter / Spectrum,1,1
7270,7,Charter / Spectrum,1,0
2588,7,Charter / Spectrum,0,0
12394,7,Charter / Spectrum,0,0
2592,7,Charter / Spectrum,1,0
12051,7,Charter / Spectrum,0,0
229,7,Charter / Spectrum,1,0
7836,7,Charter / Spectrum,1,1
7267,7,Charter / Spectrum,0,0
7264,7,Charter / Spectrum,1,1
7832,7,Charter / Spectrum,0,1
6500,7,Charter / Spectrum,0,1
2522,7,Charter / Spectrum,0,0
12405,7,Charter / Spectrum,1,1
8079,7,Charter / Spectrum,0,1
2596,7,Charter / Spectrum,1,0
246,7,Charter / Spectrum,1,1
8084,7,Charter / Spectrum,1,1
12047,7,Charter / Spectrum,1,0
9548,7,Charter / Spectrum,0,1
7834,7,Charter / Spectrum,0,0
2553,7,Charter / Spectrum,1,0
2554,7,Charter / Spectrum,0,0
7262,7,Charter / Spectrum,0,1
238,7,Charter / Spectrum,0,0
94,7,Charter / Spectrum,1,1
8085,7,Charter / Spectrum,0,1
90,7,Charter / Spectrum,0,1
226,7,Charter / Spectrum,0,0
7269,7,Charter / Spectrum,1,0
2589,7,Charter / Spectrum,1,0
10111,7,Charter / Spectrum,1,1
12400,7,Charter / Spectrum,0,1
239,7,Charter / Spectrum,0,1
7833,7,Charter / Spectrum,0,1
8084,7,Charter / Spectrum,1,1
2592,7,Charter / Spectrum,0,0
8830,7,Charter / Spectrum,0,0
11635,7,Charter / Spectrum,1,0
229,7,Charter / Spectrum,1,1
7264,7,Charter / Spectrum,1,1
6491,7,Charter / Spectrum,1,1
91,7,Charter / Spectrum,1,1
2552,7,Charter / Spectrum,1,0
234,7,Charter / Spectrum,0,0
2591,7,Charter / Spectrum,1,0
228,7,Charter / Spectrum,0,1
7263,7,Charter / Spectrum,0,1
7258,7,Charter / Spectrum,0,1
7268,7,Charter / Spectrum,1,1
7838,7,Charter / Spectrum,1,0
12044,7,Charter / Spectrum,0,0
12392,7,Charter / Spectrum,0,1
227,7,Charter / Spectrum,1,0
6503,7,Charter / Spectrum,1,1
11635,7,Charter / Spectrum,0,0
6504,7,Charter / Spectrum,0,1
8083,7,Charter / Spectrum,0,1
2588,7,Charter / Spectrum,1,0
2591,7,Charter / Spectrum,0,0
7269,7,Charter / Spectrum,0,0
7256,7,Charter / Spectrum,1,1
7837,7,Charter / Spectrum,0,0
237,7,Charter / Spectrum,1,1
12045,7,Charter / Spectrum,1,1
2553,7,Charter / Spectrum,0,0
10111,7,Charter / Spectrum,1,1
2553,7,Charter / Spectrum,1,0
7262,7,Charter / Spectrum,1,1
2583,7,Charter / Spectrum,1,0
240,7,Charter / Spectrum,0,1
2552,7,Charter / Spectrum,1,0
12052,7,Charter / Spectrum,1,0
7270,7,Charter / Spectrum,0,0
12046,7,Charter / Spectrum,1,0
2580,7,Charter / Spectrum,1,0
7259,7,Charter / Spectrum,1,1
11632,7,Charter / Spectrum,1,0
12046,7,Charter / Spectrum,0,0
7262,7,Charter / Spectrum,0,1
240,7,Charter / Spectrum,0,1
229,7,Charter / Spectrum,1,0
6502,7,Charter / Spectrum,0,1
7269,7,Charter / Spectrum,0,0
8080,7,Charter / Spectrum,1,1
7832,7,Charter / Spectrum,1,1
8085,7,Charter / Spectrum,0,1
2584,7,Charter / Spectrum,1,0
2550,7,Charter / Spectrum,1,0
237,7,Charter / Spectrum,1,1
7266,7,Charter / Spectrum,1,1
6504,7,Charter / Spectrum,1,1
238,7,Charter / Spectrum,1,0
8082,7,Charter / Spectrum,0,1
12052,7,Charter / Spectrum,1,0
7261,7,Charter / Spectrum,1,0
12048,7,Charter / Spectrum,0,0
7265,7,Charter / Spectrum,0,0
7256,7,Charter / Spectrum,0,1
12402,7,Charter / Spectrum,1,0
8087,7,Charter / Spectrum,0,1
244,7,Charter / Spectrum,0,0
7837,7,Charter / Spectrum,0,0
6496,7,Charter / Spectrum,1,1
11635,7,Charter / Spectrum,0,0
11633,7,Charter / Spectrum,0,1
7264,7,Charter / Spectrum,1,1
7266,7,Charter / Spectrum,1,0
8087,7,Charter / Spectrum,1,1
7260,7,Charter / Spectrum,0,0
235,7,Charter / Spectrum,0,1
239,7,Charter / Spectrum,1,1
12052,7,Charter / Spectrum,0,0
11633,7,Charter / Spectrum,1,1
232,7,Charter / Spectrum,0,1
237,7,Charter / Spectrum,0,1
7269,7,Charter / Spectrum,0,0
7265,7,Charter / Spectrum,0,0
11630,7,Charter / Spectrum,0,0
2582,7,Charter / Spectrum,1,0
237,7,Charter / Spectrum,0,1
10112,7,Charter / Spectrum,0,0
2594,7,Charter / Spectrum,1,0
227,7,Charter / Spectrum,0,0
6491,7,Charter / Spectrum,0,1
11635,7,Charter / Spectrum,1,0
12404,7,Charter / Spectrum,0,0
7266,7,Charter / Spectrum,1,0
8825,7,Charter / Spectrum,0,1
238,7,Charter / Spectrum,1,0
12051,7,Charter / Spectrum,1,0
8084,7,Charter / Spectrum,1,1
7259,7,Charter / Spectrum,0,1
